x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.0,0.0,0.0,-0.09111243486404419,-0.043097496032714844,-0.06559060060749289,-0.17528697848320007,-0.12269878387451172,-0.09984682047138449,-0.25097519159317017,-0.21462005376815796,-0.12516025745640036,-0.30555789172649384,-0.27541229128837585,-0.13576292538414236,-0.10858961939811707,-0.30398184061050415,-0.05785915547380682,-0.11105838418006897,-0.3431847393512726,-0.0965579330302262,-0.09078240394592285,-0.23577278852462769,-0.0999669312811875,-0.09522399306297302,-0.22861456871032715,-0.10029516660938498,-0.03761446475982666,-0.31442826986312866,-0.04287639179597136,-0.04387909173965454,-0.3556136190891266,-0.09320547723541495,-0.03769499063491821,-0.2257070541381836,-0.09309602075586554,-0.04999196529388428,-0.23987999558448792,-0.08675166511306998,0.027990639209747314,-0.30407822132110596,-0.03510709026227232,0.029218733310699463,-0.35114988684654236,-0.0848403825737023,0.023306190967559814,-0.2405296266078949,-0.05878777348766562,0.013355791568756104,-0.24222519993782043,-0.0344452067590737,0.08278363943099976,-0.2820756435394287,-0.03239682236085173,0.09359461069107056,-0.33556392788887024,-0.05769106665024992,0.07693272829055786,-0.25340718030929565,-0.03733475053081747,0.06486374139785767,-0.2363491654396057,-0.018422928763129676,A
0.0,0.0,0.0,-0.09153610467910767,-0.04452383518218994,-0.06510311301536831,-0.1759641468524933,-0.12390434741973877,-0.09916428412981304,-0.25212568044662476,-0.21522772312164307,-0.1241762184698132,-0.30694523453712463,-0.2750726044178009,-0.13448685344047817,-0.10906538367271423,-0.3063022196292877,-0.05817218061275753,-0.11200734972953796,-0.34456297755241394,-0.09634653415270122,-0.09128201007843018,-0.23689723014831543,-0.09948850359506878,-0.09506982564926147,-0.2293723225593567,-0.09968485619612011,-0.03821223974227905,-0.31588679552078247,-0.04331157292909893,-0.044821739196777344,-0.35710346698760986,-0.09336509491987499,-0.03854742646217346,-0.22727859020233154,-0.09343562211580547,-0.050357550382614136,-0.24060001969337463,-0.08725512709207806,0.02731996774673462,-0.3052699565887451,-0.03545509215183529,0.028417229652404785,-0.3522544503211975,-0.08485339518375667,0.02253127098083496,-0.24145740270614624,-0.05913301866240772,0.012978196144104004,-0.24301078915596008,-0.03506908874697956,0.08187997341156006,-0.2830277383327484,-0.03255705471821102,0.09273874759674072,-0.3370886743068695,-0.05766331713385853,0.07609313726425171,-0.2546035945415497,-0.03731036122627529,0.06444793939590454,-0.23724687099456787,-0.018379380290582503,A
0.0,0.0,0.0,-0.09027552604675293,-0.04231452941894531,-0.06769242063359115,-0.17552214860916138,-0.1229623556137085,-0.10330957845047806,-0.2509130835533142,-0.21593135595321655,-0.12985584810570572,-0.3057609796524048,-0.27922728657722473,-0.14157011285618637,-0.10886949300765991,-0.30490273237228394,-0.059516038002527694,-0.11004644632339478,-0.34290558099746704,-0.09946388676956985,-0.09075817465782166,-0.23601070046424866,-0.10321132764414642,-0.09769898653030396,-0.2325175404548645,-0.10383558944062088,-0.037876129150390625,-0.31592872738838196,-0.044068689646280745,-0.04307091236114502,-0.3546319603919983,-0.09626414552525375,-0.03666245937347412,-0.22564810514450073,-0.09662717506483887,-0.050650984048843384,-0.24413785338401794,-0.09039315507010315,0.02804696559906006,-0.30582621693611145,-0.03610481992558334,0.029120326042175293,-0.35231834650039673,-0.08790008649424408,0.024417877197265625,-0.242690771818161,-0.06218335330680702,0.01319354772567749,-0.24732941389083862,-0.03771177232459877,0.08327776193618774,-0.2847032845020294,-0.0333251535911927,0.0935017466545105,-0.3363872468471527,-0.0596819251795182,0.07799237966537476,-0.2549079358577728,-0.039718455823219756,0.0652087926864624,-0.24026590585708618,-0.02103248350516651,A
0.0,0.0,0.0,-0.0882643461227417,-0.048669397830963135,-0.06962311010937583,-0.1724015474319458,-0.12746179103851318,-0.10792310278992545,-0.2507293224334717,-0.2223401665687561,-0.1364225495992173,-0.3059205561876297,-0.2877878248691559,-0.14991668354849708,-0.10518583655357361,-0.3126320242881775,-0.06467322748284232,-0.10984516143798828,-0.3536897599697113,-0.10325159620623481,-0.0896933376789093,-0.2477007806301117,-0.10631313663105857,-0.09615543484687805,-0.24379083514213562,-0.10685419779400718,-0.03489941358566284,-0.321963369846344,-0.04724231477956664,-0.04393073916435242,-0.3632171154022217,-0.09671458345036399,-0.03607940673828125,-0.23569855093955994,-0.09608087431769263,-0.04996085166931152,-0.25379490852355957,-0.09015074860434424,0.030675232410430908,-0.311233788728714,-0.03685307245831382,0.028786420822143555,-0.35921454429626465,-0.08527333777527701,0.024916112422943115,-0.25015780329704285,-0.05866814520339858,0.014571845531463623,-0.2535530924797058,-0.034854200893448706,0.08353793621063232,-0.28855931758880615,-0.03180795651059043,0.09340488910675049,-0.3423802852630615,-0.0566168848810662,0.07775235176086426,-0.26225560903549194,-0.03656918671111953,0.06667560338973999,-0.2457703948020935,-0.018309385740565176,A
0.0,0.0,0.0,-0.08818414807319641,-0.04730433225631714,-0.06888511395737851,-0.17254531383514404,-0.12576502561569214,-0.10637443131491864,-0.2496597170829773,-0.21989655494689941,-0.13427132731959546,-0.304918110370636,-0.28499940037727356,-0.14727284378096783,-0.10724598169326782,-0.3101082444190979,-0.06310051298424924,-0.10951659083366394,-0.34953567385673523,-0.10151442504212582,-0.09023398160934448,-0.2437472939491272,-0.10405312097356045,-0.09606808423995972,-0.24005615711212158,-0.1041268966226312,-0.03589579463005066,-0.32043927907943726,-0.0461703649787637,-0.04252532124519348,-0.3605521321296692,-0.09623447424456799,-0.03610420227050781,-0.2322879433631897,-0.09541112548396313,-0.0498923659324646,-0.2498684823513031,-0.08895179993197644,0.03025996685028076,-0.31015676259994507,-0.036352269264909864,0.030058741569519043,-0.35731589794158936,-0.08585495865628445,0.02514028549194336,-0.24795940518379211,-0.059324931266758085,0.01445305347442627,-0.25033989548683167,-0.035019669595214964,0.08431696891784668,-0.28821733593940735,-0.03178228056714261,0.0947420597076416,-0.3413470387458801,-0.057441558602306486,0.07844460010528564,-0.2607462704181671,-0.037588983687612654,0.0659436583518982,-0.2440919280052185,-0.019159993070218206,A
0.0,0.0,0.0,-0.089135080575943,-0.04472839832305908,-0.06833077367821261,-0.1738567352294922,-0.12744975090026855,-0.10424750443974062,-0.24868500232696533,-0.22150146961212158,-0.13082566257992312,-0.303730309009552,-0.28659409284591675,-0.14257491525688692,-0.10523393750190735,-0.31030651926994324,-0.06005284708419367,-0.1081809401512146,-0.34965744614601135,-0.09990649071016833,-0.08968973159790039,-0.24263840913772583,-0.10457658913412615,-0.09532195329666138,-0.24098777770996094,-0.10586816218176409,-0.03446304798126221,-0.32039377093315125,-0.04368918534794375,-0.04097333550453186,-0.3591398596763611,-0.0949006914762549,-0.03497770428657532,-0.23089191317558289,-0.0950709893969588,-0.04759049415588379,-0.2507409453392029,-0.08859238919296786,0.031170248985290527,-0.3100324273109436,-0.03488599654713198,0.03035074472427368,-0.3558758497238159,-0.08573634323158785,0.026115596294403076,-0.24698227643966675,-0.060494670238881554,0.017097055912017822,-0.25359678268432617,-0.03626585152426287,0.0862267017364502,-0.28977149724960327,-0.031284814294963326,0.0948554277420044,-0.3411770462989807,-0.05691293772736117,0.07961243391036987,-0.2611744701862335,-0.03717191663065478,0.06883853673934937,-0.24769893288612366,-0.01850706857123896,A
0.0,0.0,0.0,-0.08890485763549805,-0.04521989822387695,-0.06803251507739105,-0.17341157793998718,-0.1291012167930603,-0.10338285270194092,-0.24784937500953674,-0.22355419397354126,-0.12936614903668442,-0.3031966835260391,-0.2875409424304962,-0.14052100929478684,-0.1048668920993805,-0.31139153242111206,-0.05918308797339478,-0.10748839378356934,-0.35179612040519714,-0.09881138506392517,-0.08935552835464478,-0.24435198307037354,-0.10359958264092484,-0.09525829553604126,-0.24295687675476074,-0.10501674267510452,-0.03432011604309082,-0.3219332993030548,-0.0428478911803154,-0.04023340344429016,-0.36094218492507935,-0.0937892541573433,-0.0344272255897522,-0.23240438103675842,-0.09427810910204926,-0.047316551208496094,-0.2524755895137787,-0.08795702162245789,0.031285881996154785,-0.31188535690307617,-0.034070052979984666,0.030712664127349854,-0.3580666482448578,-0.08472949716309586,0.026648998260498047,-0.2487938106060028,-0.0599798791394619,0.017637908458709717,-0.25586333870887756,-0.03599356937269249,0.0864865779876709,-0.2918297350406647,-0.03045976798097172,0.09515798091888428,-0.3431422710418701,-0.05584099221090355,0.08035725355148315,-0.26317906379699707,-0.03625722679356613,0.06998550891876221,-0.2503207325935364,-0.017653752891817476,A
0.0,0.0,0.0,-0.08887496590614319,-0.04614138603210449,-0.06632706062367788,-0.17331218719482422,-0.13047242164611816,-0.10106947557500234,-0.2466048300266266,-0.2253836691379547,-0.12730033980182043,-0.3000219017267227,-0.29200783371925354,-0.13868241296580663,-0.104510098695755,-0.31379175186157227,-0.055502149327310235,-0.10617607831954956,-0.3548741936683655,-0.0942152394490563,-0.08739760518074036,-0.2460414171218872,-0.09783953712752691,-0.09329789876937866,-0.2393559217453003,-0.0982021270828568,-0.03465202450752258,-0.32513293623924255,-0.040329705043347985,-0.03914940357208252,-0.3619528114795685,-0.09094777242711416,-0.033036649227142334,-0.23283299803733826,-0.091406407816919,-0.046131134033203125,-0.2508966624736786,-0.08480847911408773,0.031079113483428955,-0.3150593042373657,-0.03274936886003843,0.03160667419433594,-0.360443651676178,-0.08314978615811697,0.027627766132354736,-0.2508143186569214,-0.05853328393271795,0.017343521118164062,-0.2556297183036804,-0.034485059841188104,0.08687496185302734,-0.29387325048446655,-0.030292431874784143,0.09652900695800781,-0.3452412784099579,-0.05609558434656492,0.08120638132095337,-0.2651430368423462,-0.03683460788300863,0.06864267587661743,-0.2515116035938263,-0.018174841119559915,A
0.0,0.0,0.0,-0.08794930577278137,-0.047470152378082275,-0.06665525231858282,-0.1713065803050995,-0.12697994709014893,-0.10217231903573065,-0.24541985988616943,-0.2211349606513977,-0.12865846250554114,-0.29855382442474365,-0.2867664098739624,-0.14037935827275305,-0.10268065333366394,-0.309173583984375,-0.05885211024781256,-0.10513168573379517,-0.3512897491455078,-0.09753188137312918,-0.08647751808166504,-0.24391725659370422,-0.10147817824383765,-0.09231817722320557,-0.23814642429351807,-0.10220116768380194,-0.03243088722229004,-0.3194618821144104,-0.042816467772922806,-0.03895390033721924,-0.36044323444366455,-0.0929072016884902,-0.0330619215965271,-0.23362749814987183,-0.09369794670840292,-0.046397507190704346,-0.250332236289978,-0.08808804694911032,0.03319352865219116,-0.309148371219635,-0.03393712286253958,0.033234596252441406,-0.357801616191864,-0.08324104939003973,0.028572261333465576,-0.2495613694190979,-0.05824875850578337,0.018624544143676758,-0.25269562005996704,-0.03464065883656531,0.08800381422042847,-0.28731411695480347,-0.030128115977845482,0.09753578901290894,-0.3420197367668152,-0.054835792820654206,0.08185052871704102,-0.2622370421886444,-0.03492797557612448,0.07010608911514282,-0.24641868472099304,-0.01632480156024485,A
0.0,0.0,0.0,-0.08769059181213379,-0.04824507236480713,-0.06803047075305813,-0.1717231273651123,-0.1311279535293579,-0.10348829790387981,-0.24630001187324524,-0.22692763805389404,-0.12974415882860058,-0.30149462819099426,-0.2927800416946411,-0.1410668210629069,-0.10718086361885071,-0.31357911229133606,-0.057835275078161885,-0.10674545168876648,-0.3559584617614746,-0.0978631468061053,-0.08736464381217957,-0.24719130992889404,-0.1028188706878268,-0.0937274694442749,-0.240264892578125,-0.10387926712070339,-0.036567747592926025,-0.32452237606048584,-0.04115484445725315,-0.04040253162384033,-0.36605560779571533,-0.09234766080413692,-0.033901751041412354,-0.23662564158439636,-0.09355046763454311,-0.04731118679046631,-0.2539093494415283,-0.08759268536601894,0.029537320137023926,-0.3150913417339325,-0.03205336048637264,0.03156334161758423,-0.36405038833618164,-0.08248634054695003,0.027148783206939697,-0.2546648383140564,-0.058264216178997685,0.01651632785797119,-0.258611798286438,-0.03443579539094799,0.08451288938522339,-0.29478195309638977,-0.028162866601689984,0.09654736518859863,-0.34852486848831177,-0.053483566040142705,0.08120447397232056,-0.26958972215652466,-0.03428665711913936,0.06828397512435913,-0.2545897364616394,-0.01570761180852287,A
0.0,0.0,0.0,-0.0879746675491333,-0.04942578077316284,-0.06744523984997386,-0.1723943054676056,-0.13183164596557617,-0.10277054352371806,-0.2477208971977234,-0.22769245505332947,-0.12902154666988963,-0.30172765254974365,-0.2947115898132324,-0.140224984713484,-0.10569906234741211,-0.3160279095172882,-0.05665976447670573,-0.10842257738113403,-0.3581103980541229,-0.09666988147108668,-0.08807045221328735,-0.2505803406238556,-0.1023729879936468,-0.09401315450668335,-0.2437438666820526,-0.10409469796030635,-0.035495102405548096,-0.3263849914073944,-0.04015247417299861,-0.04194512963294983,-0.3661125898361206,-0.09027093542425746,-0.03415811061859131,-0.23825323581695557,-0.09165385259001368,-0.04809817671775818,-0.2561037242412567,-0.08640821171610469,0.030361175537109375,-0.3162022531032562,-0.03127813232748622,0.03050088882446289,-0.36347252130508423,-0.0804742117008459,0.026904702186584473,-0.25480926036834717,-0.05605585766642207,0.01636052131652832,-0.2592537999153137,-0.03279017923085803,0.08506155014038086,-0.2941477298736572,-0.0276953883996498,0.09591549634933472,-0.34726035594940186,-0.0525651563486349,0.08044183254241943,-0.26841700077056885,-0.03345591468422526,0.0680738091468811,-0.2532823383808136,-0.01528321472613925,A
0.0,0.0,0.0,-0.08778694272041321,-0.051460087299346924,-0.06665799937138672,-0.171850323677063,-0.13326764106750488,-0.10193025491128083,-0.2474721372127533,-0.22919362783432007,-0.12827056071648713,-0.30127592384815216,-0.2961021065711975,-0.13965255937466736,-0.10435646772384644,-0.31791433691978455,-0.05603003672251816,-0.10796290636062622,-0.3586823642253876,-0.09572509846577759,-0.08779555559158325,-0.25189900398254395,-0.10144187680373307,-0.0928087830543518,-0.24576476216316223,-0.1032195704329979,-0.0343097448348999,-0.3280036449432373,-0.039744203751183704,-0.041226744651794434,-0.3673821985721588,-0.08964975348601456,-0.033805906772613525,-0.2400493323802948,-0.09107377550492401,-0.04679363965988159,-0.2576059103012085,-0.08588064632306214,0.031381964683532715,-0.3175349235534668,-0.030956540097690777,0.03125077486038208,-0.3648887276649475,-0.07988710871825333,0.027136266231536865,-0.2566832900047302,-0.055482143377162174,0.017338991165161133,-0.2606293559074402,-0.03219046614060517,0.08597743511199951,-0.2952854633331299,-0.027379110296465115,0.09665888547897339,-0.3489256501197815,-0.05182740262637253,0.08065462112426758,-0.2702987492084503,-0.03247092834601517,0.06873267889022827,-0.2549108564853668,-0.014106934731103138,A
